year,bangumi_id,title_cn,title,platform,reason,bangumi_url
1984,173100,石狮子,石狮子,Movie,country_unknown,https://bgm.tv/subject/173100
1984,173101,马蜂窝,马蜂窝,Movie,country_unknown,https://bgm.tv/subject/173101
1985,112263,,THE CHOCOLATE PANIC PICTURE SHOW,OVA,country_unknown,https://bgm.tv/subject/112263
1985,261199,高卢勇士斗凯撒,Astérix et la surprise de César,Movie,country_unknown,https://bgm.tv/subject/261199
1985,507986,迷你微型特工队 泰亚特龙5号,마이크로 특공대 다이야트론 5,Movie,country_unknown,https://bgm.tv/subject/507986
1985,411455,小不点 电影版,Here Come the Littles,Movie,country_unknown,https://bgm.tv/subject/411455
1985,113269,马克·吐温的冒险旅程,The Adventures of Mark Twain,Movie,country_unknown,https://bgm.tv/subject/113269
1985,130531,沙漠之书,"Gwen, le livre de sable",Movie,country_unknown,https://bgm.tv/subject/130531
1985,108394,吹笛子的男人,Krysar,Movie,country_unknown,https://bgm.tv/subject/108394
1985,137387,,1...2...3,Movie,country_unknown,https://bgm.tv/subject/137387
1985,137389,乔治与圣诞星,George and the Star,Movie,country_unknown,https://bgm.tv/subject/137389
1985,137390,,Tony de Peltrie,Movie,country_unknown,https://bgm.tv/subject/137390
1985,137395,声音,Voices,Movie,country_unknown,https://bgm.tv/subject/137395
1985,264086,阳光明媚,Sunny Side Up,Movie,country_unknown,https://bgm.tv/subject/264086
1985,173119,巫婆、鳄鱼、小姑娘,巫婆、鳄鱼和小姑娘,Movie,country_unknown,https://bgm.tv/subject/173119
1985,508350,太阳冒险,로보트왕 썬샤크,Movie,country_unknown,https://bgm.tv/subject/508350
1985,653905,凯塞姆和马尼,Good Kasem and Clever Manee,Movie,country_unknown,https://bgm.tv/subject/653905
1986,349075,战神金刚：末日舰队,Voltron: Fleet of Doom,OVA,country_unknown,https://bgm.tv/subject/349075
1986,81297,那由他,那由他,OVA,country_unknown,https://bgm.tv/subject/81297
1986,93885,,COOL COOL BYE,OVA,country_unknown,https://bgm.tv/subject/93885
1986,187188,UFO战士大阿波罗 剧场版,Shadow World,Movie,country_unknown,https://bgm.tv/subject/187188
1986,261318,高卢勇士救英国,Astérix chez les Bretons,Movie,country_unknown,https://bgm.tv/subject/261318
1986,113091,美国鼠谭,An American Tail,Movie,country_unknown,https://bgm.tv/subject/113091
1986,112402,当风吹起的时候,When the Wind Blows,Movie,country_unknown,https://bgm.tv/subject/112402
1986,89876,太空堡垒：未说的故事,Robotech: The Movie,Movie,country_unknown,https://bgm.tv/subject/89876
1986,66239,妙妙探,The Great Mouse Detective,Movie,country_unknown,https://bgm.tv/subject/66239
1986,126725,彩虹小马 电影版,My Little Pony: The Movie,Movie,country_unknown,https://bgm.tv/subject/126725
1986,419815,宇宙之眼,The Cosmic Eye,Movie,country_unknown,https://bgm.tv/subject/419815
1986,646159,,Footrot Flats: The Dog’s Tale,Movie,country_unknown,https://bgm.tv/subject/646159
1986,387970,百变雄师剧场版,GoBots: Battle of the Rock Lords,Movie,country_unknown,https://bgm.tv/subject/387970
1986,136908,绳舞,Seiltänzer,Movie,country_unknown,https://bgm.tv/subject/136908
1986,36445,洪水,Die Flut,Movie,country_unknown,https://bgm.tv/subject/36445
1986,365479,,Petukh i boyarin,Movie,country_unknown,https://bgm.tv/subject/365479
1986,431541,,Peter Gabriel's Sledgehammer,Movie,country_unknown,https://bgm.tv/subject/431541
1987,333343,,PONY METAL U-GAIM PROMOTION FILM,OVA,country_unknown,https://bgm.tv/subject/333343
1987,108331,胜利投手,勝利投手,OVA,country_unknown,https://bgm.tv/subject/108331
1987,53647,,TO-Y,OVA,country_unknown,https://bgm.tv/subject/53647
1987,83751,梦幻绅士 冒险活剧编,夢幻紳士 冒険活劇編,OVA,country_unknown,https://bgm.tv/subject/83751
1987,424786,火星的战士达格拉姆,DOUGRAM vs ROUND-FACER,OVA,country_unknown,https://bgm.tv/subject/424786
1987,313464,,VIDEO AWAKE,OVA,country_unknown,https://bgm.tv/subject/313464
1987,82231,紫式部 源氏物语,紫式部 源氏物語,Movie,country_unknown,https://bgm.tv/subject/82231
1987,646161,,Ghost Stories,Movie,country_unknown,https://bgm.tv/subject/646161
1987,152093,村正,村正,Movie,country_unknown,https://bgm.tv/subject/152093
1987,178858,哈瓦那的吸血鬼,¡Vampiros en La Habana!,Movie,country_unknown,https://bgm.tv/subject/178858
1987,630821,最后的莫西干人,The Last of the Mohicans,Movie,country_unknown,https://bgm.tv/subject/630821
1987,112334,电器小英雄,The Brave Little Toaster,Movie,country_unknown,https://bgm.tv/subject/112334
1987,36448,木木,Муму,Movie,country_unknown,https://bgm.tv/subject/36448
1987,136853,鳄鱼街,Street of Crocodiles,Movie,country_unknown,https://bgm.tv/subject/136853
1987,136867,夜店猛男秀,Girls Night Out,Movie,country_unknown,https://bgm.tv/subject/136867
1987,213135,蚂蚁与大象,蚂蚁与大象,Movie,country_unknown,https://bgm.tv/subject/213135
1987,213136,,长大尾巴的兔子,Movie,country_unknown,https://bgm.tv/subject/213136
1987,493823,了不起的比克福德先生,The Amazing Mr. Bickford,Movie,country_unknown,https://bgm.tv/subject/493823
1987,581421,,Dreaming of Paradise,Movie,country_unknown,https://bgm.tv/subject/581421
1988,78052,妖精王,妖精王,OVA,country_unknown,https://bgm.tv/subject/78052
1988,77609,龙世纪,竜世紀,OVA,country_unknown,https://bgm.tv/subject/77609
1988,7345,吸血姬美夕 OVA,吸血姫美夕 OVA,OVA,country_unknown,https://bgm.tv/subject/7345
1988,68808,孔雀王 OVA,孔雀王,OVA,country_unknown,https://bgm.tv/subject/68808
1988,39869,圣战士登拜因 OVA,New Story of Aura Battler DUNBINE,OVA,country_unknown,https://bgm.tv/subject/39869
1988,78051,沙罗曼蛇,沙羅曼蛇,OVA,country_unknown,https://bgm.tv/subject/78051
1988,692054,世界人权宣言,世界人権宣言,OVA,country_unknown,https://bgm.tv/subject/692054
1988,112513,小企鹅乐乐历险记,Приключения пингвинёнка Лоло,Movie,country_unknown,https://bgm.tv/subject/112513
1988,66240,奥丽华历险记,Oliver & Company,Movie,country_unknown,https://bgm.tv/subject/66240
1988,113262,小脚板走天涯,The Land Before Time,Movie,country_unknown,https://bgm.tv/subject/113262
1988,67733,魁!!男塾 剧场版,魁!!男塾,Movie,country_unknown,https://bgm.tv/subject/67733
1988,631451,曾达的囚徒,The Prisoner of Zenda,Movie,country_unknown,https://bgm.tv/subject/631451
1988,136870,,"Offentlige røst, Den",Movie,country_unknown,https://bgm.tv/subject/136870
1988,213110,金币国游记,金币国游记,Movie,country_unknown,https://bgm.tv/subject/213110
1988,264085,,Dog Brain,Movie,country_unknown,https://bgm.tv/subject/264085
1988,314022,斗将！拉面男 剧场版,闘将!!拉麺男 劇場版,Movie,country_unknown,https://bgm.tv/subject/314022
1988,173166,八仙与跳蚤,八仙与跳蚤,Movie,country_unknown,https://bgm.tv/subject/173166
1988,651244,,Göyçak fatma,Movie,country_unknown,https://bgm.tv/subject/651244
1988,653907,莉娜的梦想,Rina’s Dream,Movie,country_unknown,https://bgm.tv/subject/653907
1989,18461,漂亮男孩,Be-Boy Kidnapp'n Idol,OVA,country_unknown,https://bgm.tv/subject/18461
1989,238305,绿山高校 甲子园篇,緑山高校 甲子園編,OVA,country_unknown,https://bgm.tv/subject/238305
1989,314196,,ALL THAT GUNDAM,OVA,country_unknown,https://bgm.tv/subject/314196
1989,37505,,ARIEL,OVA,country_unknown,https://bgm.tv/subject/37505
1989,74519,力王 等括地狱,RIKI-OH 等括地獄,OVA,country_unknown,https://bgm.tv/subject/74519
1989,383897,笑剧 新选组,笑劇 新選組,OVA,country_unknown,https://bgm.tv/subject/383897
1989,103184,朱鹭色怪魔,朱鷺色怪魔,OVA,country_unknown,https://bgm.tv/subject/103184
1989,73023,妖魔 OVA,妖魔,OVA,country_unknown,https://bgm.tv/subject/73023
1989,73452,华星夜曲,華星夜曲,OVA,country_unknown,https://bgm.tv/subject/73452
1989,197886,双星记,Cipher,OVA,country_unknown,https://bgm.tv/subject/197886
1989,83313,虚无战史,虚無戦史MIROKU,OVA,country_unknown,https://bgm.tv/subject/83313
1989,169134,古惑狗天师,All Dogs Go to Heaven,Movie,country_unknown,https://bgm.tv/subject/169134
1989,188856,伊势湾台风物语,伊勢湾台風物語,Movie,country_unknown,https://bgm.tv/subject/188856
1989,117213,高卢勇士之大战罗马,Astérix et le coup du menhir,Movie,country_unknown,https://bgm.tv/subject/117213
1989,132419,衣食住行,Creature Comforts,Movie,country_unknown,https://bgm.tv/subject/132419
1989,325374,战国奇谭妖刀传 总集篇,妖刀伝 劇場版,Movie,country_unknown,https://bgm.tv/subject/325374
1989,135477,侯爵,Marquis,Movie,country_unknown,https://bgm.tv/subject/135477
1989,77616,宇宙皇子 地上篇,宇宙皇子（地上編）,Movie,country_unknown,https://bgm.tv/subject/77616
1989,131051,戒烟25法,25 Ways to Quit Smoking,Movie,country_unknown,https://bgm.tv/subject/131051
1989,173808,,狐狸列那,Movie,country_unknown,https://bgm.tv/subject/173808
1989,188942,自画像,Animated Self-Portraits,Movie,country_unknown,https://bgm.tv/subject/188942
1989,466790,,La coda,Movie,country_unknown,https://bgm.tv/subject/466790
1989,653908,蓝色鸽子,Blue Pigeon,Movie,country_unknown,https://bgm.tv/subject/653908
1990,63332,THE八犬传,THE八犬伝,OVA,country_unknown,https://bgm.tv/subject/63332
1990,77600,押忍！！空手部,押忍!!空手部,OVA,country_unknown,https://bgm.tv/subject/77600
1990,74298,魔兽战线,魔獣戦線,OVA,country_unknown,https://bgm.tv/subject/74298
1990,77613,,100%,OVA,country_unknown,https://bgm.tv/subject/77613
1990,55061,A子计划 外传,A-Ko The VS,OVA,country_unknown,https://bgm.tv/subject/55061
1990,7359,绿野原迷宫,緑野原迷宮 ～Sparkling Phantom～,OVA,country_unknown,https://bgm.tv/subject/7359
1990,79966,男树,男樹,OVA,country_unknown,https://bgm.tv/subject/79966
1990,73016,暗黑武神传,暗黒神伝承 武神,OVA,country_unknown,https://bgm.tv/subject/73016
1990,49570,太阳之船,SOL BIANCA,OVA,country_unknown,https://bgm.tv/subject/49570
1990,103186,拳斗士,拳闘士,OVA,country_unknown,https://bgm.tv/subject/103186
1990,446482,本气！,本気!,OVA,country_unknown,https://bgm.tv/subject/446482
1990,73435,暗黑神话,暗黒神話,OVA,country_unknown,https://bgm.tv/subject/73435
1990,207565,高校生极乐传说,BE-BOP-HIGHSCHOOL,OVA,country_unknown,https://bgm.tv/subject/207565
1990,596608,,三振奪取王 野茂英雄のすべて,OVA,archive_subject_missing,https://bgm.tv/subject/596608
1990,233492,胡桃钳王子,The Nutcracker Prince,Movie,country_unknown,https://bgm.tv/subject/233492
1990,100474,亚人战士,亜人戦士,Movie,country_unknown,https://bgm.tv/subject/100474
1990,66241,救难小英雄澳洲历险记,The Rescuers Down Under,Movie,country_unknown,https://bgm.tv/subject/66241
1990,53954,OL改造讲座,OL改造講座,Movie,country_unknown,https://bgm.tv/subject/53954
1990,581417,鸟的大战,Fuglekrigen i Kanøfleskoven,Movie,country_unknown,https://bgm.tv/subject/581417
1990,77619,天上篇 宇宙皇子,天上編 宇宙皇子,Movie,country_unknown,https://bgm.tv/subject/77619
1990,651239,,Naksitrallid,Movie,country_unknown,https://bgm.tv/subject/651239
1990,112502,唐老鸭俱乐部电影版：失落的神灯,DuckTales: The Movie - Treasure of the Lost Lamp,Movie,country_unknown,https://bgm.tv/subject/112502
1990,110143,绿山高校 甲子园篇 剧场版,緑山高校 甲子園編,Movie,country_unknown,https://bgm.tv/subject/110143
1990,450277,管弦乐团,The Orchestra,Movie,archive_subject_missing,https://bgm.tv/subject/450277
1990,38312,卡罗尔,CAROL,Movie,country_unknown,https://bgm.tv/subject/38312
1990,54903,祖先大人万万岁 剧场版,MAROKO 麿子,Movie,country_unknown,https://bgm.tv/subject/54903
1990,173254,小钉子,小钉子,Movie,country_unknown,https://bgm.tv/subject/173254
1990,646163,,호동왕자와 락랑공주,Movie,country_unknown,https://bgm.tv/subject/646163
1991,102441,JINGI 仁义,JINGI 仁義,OVA,country_unknown,https://bgm.tv/subject/102441
1991,53047,忍者龙剑传,忍者龍剣伝,OVA,country_unknown,https://bgm.tv/subject/53047
1991,92941,勇士神童,IZUMO,OVA,country_unknown,https://bgm.tv/subject/92941
1991,79979,横浜名物 男片山组,横浜名物 男片山組!,OVA,country_unknown,https://bgm.tv/subject/79979
1991,8356,三只眼,3×3EYES,OVA,country_unknown,https://bgm.tv/subject/8356
1991,79953,恐怖新闻,恐怖新聞,OVA,country_unknown,https://bgm.tv/subject/79953
1991,109270,一本包丁满太郎,一本包丁満太郎,OVA,country_unknown,https://bgm.tv/subject/109270
1991,188853,硬派银次郎,硬派銀次郎,OVA,country_unknown,https://bgm.tv/subject/188853
1991,139350,柔道部物语,柔道部物語,OVA,country_unknown,https://bgm.tv/subject/139350
1991,120006,魔宫战场,魔宮戦場,OVA,country_unknown,https://bgm.tv/subject/120006
1991,307478,高校生极乐传说 海贼版,BE-BOP HIGHSCHOOL海賊版,OVA,country_unknown,https://bgm.tv/subject/307478
1991,36808,杀人科,BURN-UP,OVA,country_unknown,https://bgm.tv/subject/36808
1991,295184,暴走战国史,暴走戦國史,OVA,country_unknown,https://bgm.tv/subject/295184
1991,239370,超然世界,超越世界,OVA,country_unknown,https://bgm.tv/subject/239370
1991,286928,超越神力,超越神力,OVA,country_unknown,https://bgm.tv/subject/286928
1991,136874,姐妹俩,Entre deux soeurs,Movie,country_unknown,https://bgm.tv/subject/136874
1991,136875,大灰狼和小红帽,Серый Волк энд Красная Шапочка,Movie,country_unknown,https://bgm.tv/subject/136875
1991,147756,鲁滨逊漂流记,Robinson et compagnie,Movie,country_unknown,https://bgm.tv/subject/147756
1991,334683,卡通作品,Plymptoons,Movie,country_unknown,https://bgm.tv/subject/334683
1991,132131,牛仔—愤怒,Cowboys: Outrage!,Movie,country_unknown,https://bgm.tv/subject/132131
1991,41554,,七色花,Movie,country_unknown,https://bgm.tv/subject/41554
1991,646164,,De Kleesche mat der Mutz. De Billy an de Butz,Movie,country_unknown,https://bgm.tv/subject/646164
1991,651238,,Ness un Nesija,Movie,country_unknown,https://bgm.tv/subject/651238
1992,37401,,D-1 DEVASTATOR,OVA,country_unknown,https://bgm.tv/subject/37401
1992,89073,,STAR DUST,OVA,country_unknown,https://bgm.tv/subject/89073
1992,83350,电脑情人 Music clips in Trackdown,COMPILER Music clips in Trackdown,OVA,country_unknown,https://bgm.tv/subject/83350
1992,20961,奇想的精神,Spirit of Wonder,OVA,country_unknown,https://bgm.tv/subject/20961
1992,54289,爱物语,愛物語,OVA,country_unknown,https://bgm.tv/subject/54289
1992,164811,源氏,源氏,OVA,country_unknown,https://bgm.tv/subject/164811
1992,53703,无止无尽,la course à l’abîme,OVA,country_unknown,https://bgm.tv/subject/53703
1992,139962,猫和老鼠：大电影,Tom and Jerry: The Movie,Movie,country_unknown,https://bgm.tv/subject/139962
1992,132420,操纵,Manipulation,Movie,country_unknown,https://bgm.tv/subject/132420
1992,603019,旋律,The Tune,Movie,country_unknown,https://bgm.tv/subject/603019
1992,113267,"小顽童,小捣蛋",Bébé's Kids,Movie,country_unknown,https://bgm.tv/subject/113267
1992,634715,三个火枪手,The Three Musketeers (1992),Movie,country_unknown,https://bgm.tv/subject/634715
1992,147926,最后的雨林,FernGully: The Last Rainforest,Movie,country_unknown,https://bgm.tv/subject/147926
1992,152089,,莲花公主,Movie,country_unknown,https://bgm.tv/subject/152089
1992,345585,跳舞的牧羊女,Bergère qui danse,Movie,country_unknown,https://bgm.tv/subject/345585
1992,136873,弗兰兹·卡夫卡,Franz Kafka,Movie,country_unknown,https://bgm.tv/subject/136873
1992,640078,,Hay,Movie,country_unknown,https://bgm.tv/subject/640078
1992,646165,,رحلة الخلود,Movie,country_unknown,https://bgm.tv/subject/646165
1992,653910,最佳愿望 莎拉与加斯帕尔的新恋情,BEST WISHES,Movie,country_unknown,https://bgm.tv/subject/653910
1992,654767,地球号SOS,地球号SOS,Movie,country_unknown,https://bgm.tv/subject/654767
1993,63333,THE 八犬传 -新章-,THE 八犬伝 〜新章〜,OVA,country_unknown,https://bgm.tv/subject/63333
1993,77604,代纹TAKE2,代紋TAKE2,OVA,country_unknown,https://bgm.tv/subject/77604
1993,93008,,BADBOYS,OVA,country_unknown,https://bgm.tv/subject/93008
1993,210923,妖世纪水浒传 魔星降临,妖世紀水滸伝 魔星降臨,OVA,country_unknown,https://bgm.tv/subject/210923
1993,88311,,A-Girl,OVA,country_unknown,https://bgm.tv/subject/88311
1993,99960,女郎,女郎,OVA,country_unknown,https://bgm.tv/subject/99960
1993,306574,恶右卫门,悪右衛門,OVA,country_unknown,https://bgm.tv/subject/306574
1993,116207,,Pops,OVA,country_unknown,https://bgm.tv/subject/116207
1993,93046,战斗! 剑道,FIGHT!!,OVA,country_unknown,https://bgm.tv/subject/93046
1993,37300,机神兵团,機神兵団,OVA,country_unknown,https://bgm.tv/subject/37300
1993,113089,蝙蝠侠大战幻影人,Batman: Mask of the Phantasm,Movie,country_unknown,https://bgm.tv/subject/113089
1993,646166,,Kaķīša dzirnavas,Movie,country_unknown,https://bgm.tv/subject/646166
